ano,m?,dia,dia_juliano,hora,calor_sens [W/m2],vel_atri [m/s],vel_convc [m/s],grad_temp[K/m],altura_mist_ convec [m],altura_mist_ convec_mec [m],MoninObukhov[m],comp_rug_sup[m],bowen,albedo ,velo_vento[m/s],dir_vento[?],alt_anemometro[m],temp[K],temp[?C],alt_medicao[m],cod_prec,precip[mm/hr],umid_rela[%],pressao[mb],cob_nuvens,ajuste,interpolacao
23,2,26,7,20,-47.3,0.54,-9,-9,-999,950,298.9,0.8473,0.29,1,4.1,164,14,297.1,23.95,2,0,0,89,1010,6,NAD-SFC,NoSubs
23,2,26,7,21,-54.4,0.618,-9,-9,-999,1164,390.5,0.8524,0.29,1,4.6,195,14,296.1,22.95,2,0,0,89,1010,6,NAD-SFC,NoSubs
23,2,26,7,22,-33.2,0.379,-9,-9,-999,617,147.2,0.8524,0.29,1,3.1,191,14,297.1,23.95,2,0,0,74,1010,6,NAD-SFC,NoSubs
23,2,26,7,23,-40.6,0.462,-9,-9,-999,752,217.9,0.8524,0.29,1,3.6,215,14,296.1,22.95,2,0,0,73,1010,6,NAD-SFC,NoSubs
23,2,26,7,24,-40.6,0.462,-9,-9,-999,753,217.9,0.8524,0.29,1,3.6,194,14,296.1,22.95,2,0,0,69,1010,6,NAD-SFC,NoSubs
23,2,27,8,1,-27.3,0.255,-9,-9,-999,348,55,0.8524,0.29,1,2.6,208,14,296.1,22.95,2,0,0,69,1010,1,NAD-SFC,NoSubs
23,2,27,8,2,-6.9,0.105,-9,-9,-999,112,15,0.7982,0.29,1,1.5,999,14,295.1,21.95,2,0,0,88,1010,1,NAD-SFC,NoSubs
23,2,27,8,3,-48.2,0.451,-9,-9,-999,726,171.3,0.8633,0.29,1,3.6,273,14,296.1,22.95,2,0,0,83,1010,1,NAD-SFC,NoSubs
23,2,27,8,4,-7,0.106,-9,-9,-999,308,15.2,0.8225,0.29,1,1.5,252,14,295.1,21.95,2,0,0,88,1010,1,NAD-SFC,NoSubs
23,2,27,8,5,-7.2,0.108,-9,-9,-999,103,15.6,0.8633,0.29,1,1.5,305,14,295.1,21.95,2,0,0,88,1010,1,NAD-SFC,NoSubs
23,2,27,8,6,-7.2,0.108,-9,-9,-999,85,15.6,0.8633,0.29,1,1.5,274,14,295.1,21.95,2,0,0,88,1010,1,NAD-SFC,NoSubs
23,2,27,8,7,-37.4,0.47,-9,-9,-999,772,249.1,0.8633,0.29,0.52,3.6,303,14,294.1,20.95,2,0,0,88,1010,1,NAD-SFC,NoSubs
23,2,27,8,8,23.4,0.464,0.543,0.005,246,760,-385,0.8633,0.29,0.24,3.1,293,14,294.1,20.95,2,0,0,88,1010,1,NAD-SFC,NoSubs
23,2,27,8,9,58.8,0.483,0.871,0.005,405,806,-173.2,0.8633,0.29,0.17,3.1,305,14,294.1,20.95,2,0,0,83,1010,2,NAD-SFC,Sub_CC
23,2,27,8,10,87.6,0.431,1.034,0.005,454,683,-82.5,0.8633,0.29,0.15,2.6,289,14,295.1,21.95,2,0,0,83,1010,2,NAD-SFC,Sub_CC
23,2,27,8,11,108.9,0.439,1.22,0.005,600,698,-70,0.8633,0.29,0.15,2.6,281,14,296.1,22.95,2,0,0,78,1010,3,NAD-SFC,NoSubs
23,2,27,8,12,121.7,0.302,1.533,0.006,1067,411,-20.3,0.8633,0.29,0.14,1.5,299,14,297.1,23.95,2,0,0,74,1010,3,NAD-SFC,NoSubs
23,2,27,8,13,NaN,-9,-9,-9,1068,NaN,NaN,0.8633,0.29,0.14,2.6,298,14,298.1,NaN,2,0,0,69,1010,NaN,NAD-SFC,NoSubs
23,2,27,8,14,NaN,-9,-9,-9,1069,NaN,NaN,0.7982,0.29,0.14,0,0,14,299.1,NaN,2,0,0,65,1010,NaN,NAD-SFC,NoSubs
23,2,27,8,15,NaN,-9,-9,-9,1070,NaN,NaN,0.6829,0.29,0.15,4.1,115,14,300.1,NaN,2,0,0,66,1010,NaN,NAD-SFC,NoSubs
23,2,27,8,16,NaN,-9,-9,-9,1071,NaN,NaN,0.8473,0.29,0.15,1.5,155,14,301.1,NaN,2,0,0,58,1010,NaN,NAD-SFC,NoSubs
23,2,27,8,17,NaN,-9,-9,-9,1071,NaN,NaN,0.6829,0.29,0.17,4.1,106,14,302.1,NaN,2,0,0,58,1010,NaN,NAD-SFC,NoSubs
23,2,27,8,18,22.5,0.684,0.878,0.006,1086,1359,-1283.9,0.6829,0.29,0.25,5.1,121,14,301.1,27.95,2,0,0,58,1010,1,NAD-SFC,NoSubs
23,2,27,8,19,-54.8,0.641,-9,-9,-999,1236,433,0.6829,0.29,0.56,5.1,118,14,301.1,27.95,2,0,0,74,1010,1,NAD-SFC,NoSubs
23,2,27,8,20,-64,0.634,-9,-9,-999,1214,359.4,0.6829,0.29,1,5.1,119,14,300.1,26.95,2,0,0,70,1010,1,NAD-SFC,NoSubs
23,2,27,8,21,-59.1,0.561,-9,-9,-999,1015,268.7,0.6829,0.29,1,4.6,116,14,300.1,26.95,2,0,0,62,1010,1,NAD-SFC,NoSubs
23,2,27,8,22,-3.2,0.071,-9,-9,-999,630,10.4,0.8524,0.29,1,1,185,14,297.1,23.95,2,0,0,83,1010,1,NAD-SFC,NoSubs
23,2,27,8,23,-34.8,0.327,-9,-9,-999,452,90.3,0.6829,0.29,1,3.1,118,14,297.1,23.95,2,0,0,89,1010,1,NAD-SFC,Sub_CC
23,2,27,8,24,NaN,-9,-9,-9,-999,NaN,NaN,0.7982,0.29,1,0,0,14,296.1,NaN,2,0,0,94,1010,1,NAD-SFC,Sub_CC
23,2,28,9,1,NaN,-9,-9,-9,-999,NaN,NaN,0.79,0.29,1,2.1,89,14,297.1,NaN,2,0,0,94,1010,NaN,NAD-SFC,NoSubs
23,2,28,9,2,NaN,-9,-9,-9,-999,NaN,NaN,0.8633,0.29,1,1.5,279,14,296.1,NaN,2,0,0,100,1010,NaN,NAD-SFC,NoSubs
23,2,28,9,3,NaN,-9,-9,-9,-999,NaN,NaN,0.8633,0.29,1,1.5,296,14,296.1,NaN,2,0,0,94,1010,NaN,NAD-SFC,NoSubs
23,2,28,9,4,NaN,-9,-9,-9,-999,NaN,NaN,0.8524,0.29,1,1,187,14,296.1,NaN,2,0,0,100,1010,NaN,NAD-SFC,NoSubs
23,2,28,9,5,NaN,-9,-9,-9,-999,NaN,NaN,0.8633,0.29,1,2.6,280,14,296.1,NaN,2,0,0,94,1010,NaN,NAD-SFC,NoSubs
23,2,28,9,6,NaN,-9,-9,-9,-999,NaN,NaN,0.8524,0.29,1,3.6,199,14,296.1,NaN,2,0,0,89,1010,NaN,NAD-SFC,NoSubs
23,2,28,9,7,NaN,-9,-9,-9,-999,NaN,NaN,0.8633,0.29,0.53,1,286,14,296.1,NaN,2,0,0,94,1010,NaN,NAD-SFC,NoSubs
23,2,28,9,8,NaN,-9,-9,-9,-999,NaN,NaN,0.8524,0.29,0.24,2.1,220,14,295.1,NaN,2,0,0,100,1010,NaN,NAD-SFC,NoSubs
23,2,28,9,9,NaN,-9,-9,-9,-999,NaN,NaN,0.8524,0.29,0.17,2.1,207,14,295.1,NaN,2,0,0,94,1010,NaN,NAD-SFC,NoSubs
23,2,28,9,10,NaN,-9,-9,-9,-999,NaN,NaN,0.7957,0.29,0.15,2.1,346,14,296.1,NaN,2,0,0,94,1010,NaN,NAD-SFC,NoSubs
23,2,28,9,11,97.4,0.223,-9,-9,-999,252,-10.2,0.8225,0.29,0.15,1,249,14,296.1,22.95,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,2,28,9,12,108.9,0.298,-9,-9,-999,390,-21.8,0.8633,0.29,0.14,1.5,289,14,298.1,24.95,2,0,0,83,1010,6,NAD-SFC,NoSubs
23,2,28,9,13,112.2,0.371,-9,-9,-999,542,-41,0.8225,0.29,0.14,2.1,260,14,298.1,24.95,2,0,0,83,1010,6,NAD-SFC,NoSubs
23,2,28,9,14,121.5,0.229,-9,-9,-999,277,-8.9,0.8225,0.29,0.14,1,265,14,300.1,26.95,2,0,0,79,1010,3,NAD-SFC,NoSubs
23,2,28,9,15,108.2,0.351,-9,-9,-999,498,-35.9,0.6829,0.29,0.15,2.1,92,14,300.1,26.95,2,0,0,74,1010,3,NAD-SFC,NoSubs
23,2,28,9,16,86.9,0.402,-9,-9,-999,612,-67.5,0.6829,0.29,0.15,2.6,99,14,301.1,27.95,2,0,0,66,1010,3,NAD-SFC,NoSubs
23,2,28,9,17,58,0.346,-9,-9,-999,490,-64.1,0.79,0.29,0.17,2.1,82,14,301.1,27.95,2,0,0,66,1010,3,NAD-SFC,NoSubs
23,2,28,9,18,22.9,0.601,-9,-9,-999,1118,-853.9,0.8633,0.29,0.26,4.1,273,14,301.1,27.95,2,0,0,74,1010,6,NAD-SFC,NoSubs
23,2,28,9,19,-48.4,0.771,-9,-9,-999,1622,853.5,0.79,0.29,0.57,5.7,87,14,300.1,26.95,2,0,0,79,1010,6,NAD-SFC,NoSubs
23,2,28,9,20,-62.9,0.724,-9,-9,-999,1484,543.4,0.6829,0.29,1,5.7,90,14,300.1,26.95,2,0,0,79,1010,6,NAD-SFC,NoSubs
23,2,28,9,21,-64,0.763,-9,-9,-999,1598,626.1,0.79,0.29,1,5.7,89,14,299.1,25.95,2,0,0,79,1010,3,NAD-SFC,NoSubs
23,2,28,9,22,-51.7,0.487,-9,-9,-999,903,201.2,0.6829,0.29,1,4.1,105,14,298.1,24.95,2,0,0,89,1010,1,NAD-SFC,NoSubs
23,2,28,9,23,-43.5,0.41,-9,-9,-999,641,142.8,0.6829,0.29,1,3.6,92,14,298.1,24.95,2,0,0,89,1010,1,NAD-SFC,NoSubs
23,2,28,9,24,-6.8,0.105,-9,-9,-999,254,15.1,0.7957,0.29,1,1.5,355,14,298.1,24.95,2,0,0,89,1010,1,NAD-SFC,NoSubs
23,3,1,0,1,-6.9,0.105,-9,-9,-999,90,15.1,0.7989,0.54,1,1.5,59,14,298.1,24.95,2,0,0,83,1010,1,NAD-SFC,NoSubs
23,3,1,0,2,-2.9,0.068,-9,-9,-999,43,9.7,0.7428,0.54,1,1,39,14,297.1,23.95,2,0,0,94,1010,1,NAD-SFC,NoSubs
23,3,1,0,3,-0.8,0.035,-9,-9,-999,16,5,0.8029,0.54,1,0.5,318,14,296.1,22.95,2,0,0,100,1010,1,NAD-SFC,NoSubs
23,3,1,0,4,NaN,-9,-9,-9,-999,NaN,NaN,0.8073,0.54,1,0,0,14,295.1,NaN,2,0,0,100,1010,1,NAD-SFC,NoSubs
23,3,1,0,5,-3.1,0.07,-9,-9,-999,44,10,0.8029,0.54,1,1,334,14,295.1,21.95,2,0,0,100,1010,1,NAD-SFC,NoSubs
23,3,1,0,6,-0.7,0.036,-9,-9,-999,16,5.8,0.8705,0.54,1,0.5,308,14,295.1,21.95,2,0,0,100,1010,6,NAD-SFC,NoSubs
23,3,1,0,7,-2.3,0.072,-9,-9,-999,46,14.5,0.86,0.54,0.54,1,195,14,295.1,21.95,2,0,0,100,1010,6,NAD-SFC,NoSubs
23,3,1,0,8,36.8,0.888,0.725,0.005,373,2007,-1712.3,0.8313,0.54,0.25,6.2,262,14,295.1,21.95,2,0,0,100,1010,6,NAD-SFC,NoSubs
23,3,1,0,9,91.8,0.222,1.25,0.007,767,1043,-10.7,0.8313,0.54,0.18,1,238,14,295.1,21.95,2,0,0,100,1010,3,NAD-SFC,NoSubs
23,3,1,0,10,123.1,0.381,1.538,0.008,1066,598,-40.4,0.8705,0.54,0.16,2.1,274,14,296.1,22.95,2,0,0,100,1010,6,NAD-SFC,NoSubs
23,3,1,0,11,152.3,0.235,1.696,0.008,1156,293,-7.7,0.8073,0.54,0.15,1,999,14,297.1,23.95,2,0,0,100,1010,6,NAD-SFC,NoSubs
23,3,1,0,12,170,0.314,1.805,0.008,1249,421,-16.3,0.8705,0.54,0.15,1.5,287,14,298.1,24.95,2,0,0,89,1010,6,NAD-SFC,NoSubs
23,3,1,0,13,175.6,0.385,1.868,0.008,1339,573,-29.2,0.8029,0.54,0.15,2.1,345,14,299.1,25.95,2,0,0,84,1010,6,NAD-SFC,NoSubs
23,3,1,0,14,169.4,0.306,1.86,0.007,1371,410,-15.3,0.8029,0.54,0.15,1.5,335,14,299.1,25.95,2,0,0,84,1010,6,NAD-SFC,NoSubs
23,3,1,0,15,151.5,0.493,1.806,0.006,1404,829,-71,0.7428,0.54,0.15,3.1,4,14,300.1,26.95,2,0,0,79,1010,6,NAD-SFC,NoSubs
23,3,1,0,16,121.2,0.669,1.7,0.006,1463,1311,-222.3,0.7428,0.54,0.16,4.6,5,14,299.1,25.95,2,0,0,74,1010,6,NAD-SFC,NoSubs
23,3,1,0,17,81.4,0.532,1.502,0.005,1502,952,-166.7,0.7428,0.54,0.18,3.6,1,14,299.1,25.95,2,0,0,70,1010,6,NAD-SFC,NoSubs
23,3,1,0,18,35.1,0.592,1.139,0.005,1518,1091,-531.5,0.8029,0.54,0.26,4.1,335,14,299.1,25.95,2,0,0,74,1010,3,NAD-SFC,NoSubs
23,3,1,0,19,-38.3,0.453,-9,-9,-999,750,218.7,0.8029,0.54,0.59,3.6,329,14,299.1,25.95,2,0,0,74,1010,3,NAD-SFC,NoSubs
23,3,1,0,20,-36.1,0.356,-9,-9,-999,517,112.2,0.7989,0.54,1,3.1,59,14,299.1,25.95,2,0,0,74,1010,3,NAD-SFC,NoSubs
23,3,1,0,21,-44.8,0.44,-9,-9,-999,700,171.2,0.7989,0.54,1,3.6,79,14,298.1,24.95,2,0,0,83,1010,3,NAD-SFC,NoSubs
23,3,1,0,22,-53.1,0.519,-9,-9,-999,897,237.7,0.7989,0.54,1,4.1,79,14,297.1,23.95,2,0,0,83,1010,3,NAD-SFC,NoSubs
23,3,1,0,23,-12.2,0.147,-9,-9,-999,370,23.2,0.7989,0.54,1,2.1,63,14,297.1,23.95,2,0,0,89,1010,6,NAD-SFC,NoSubs
23,3,1,0,24,-5.7,0.105,-9,-9,-999,119,18.2,0.7989,0.54,1,1.5,70,14,297.1,23.95,2,0,0,83,1010,8,NAD-SFC,NoSubs
23,3,2,1,1,-6,0.102,-9,-9,-999,78,16,0.7428,0.54,1,1.5,15,14,297.1,23.95,2,0,0,83,1010,6,NAD-SFC,NoSubs
23,3,2,1,2,-12.3,0.147,-9,-9,-999,136,23.4,0.8073,0.54,1,2.1,999,14,298.1,24.95,2,0,0,83,1010,6,NAD-SFC,NoSubs
23,3,2,1,3,-32.4,0.369,-9,-9,-999,538,139.9,0.8029,0.54,1,3.1,339,14,297.1,23.95,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,3,2,1,4,-12.3,0.147,-9,-9,-999,192,23.3,0.8029,0.54,1,2.1,320,14,297.1,23.95,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,3,2,1,5,-6.5,0.108,-9,-9,-999,87,17.3,0.8705,0.54,1,1.5,280,14,296.1,22.95,2,0,0,100,1010,6,NAD-SFC,NoSubs
23,3,2,1,6,-40.1,0.457,-9,-9,-999,742,214.5,0.8313,0.54,1,3.6,235,14,297.1,23.95,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,3,2,1,7,-34.8,0.475,-9,-9,-999,786,277.4,0.8705,0.54,0.54,3.6,306,14,297.1,23.95,2,0,0,94,1010,3,NAD-SFC,NoSubs
23,3,2,1,8,35.6,0.461,0.682,0.005,320,752,-247.9,0.8029,0.54,0.25,3.1,325,14,296.1,22.95,2,0,0,100,1010,1,NAD-SFC,NoSubs
23,3,2,1,9,89.7,0.485,1.126,0.005,573,809,-114.4,0.8029,0.54,0.18,3.1,333,14,296.1,22.95,2,0,0,100,1010,1,NAD-SFC,NoSubs
23,3,2,1,10,134.6,0.512,1.446,0.005,810,878,-89.6,0.8705,0.54,0.16,3.1,297,14,296.1,22.95,2,0,0,100,1010,1,NAD-SFC,Sub_CC
23,3,2,1,11,168.6,0.633,1.666,0.007,990,1206,-135.3,0.8029,0.54,0.15,4.1,327,14,298.1,24.95,2,0,0,89,1010,1,NAD-SFC,NoSubs
23,3,2,1,12,188.9,0.842,1.824,0.007,1159,1850,-284.5,0.8029,0.54,0.15,5.7,348,14,299.1,25.95,2,0,0,79,1010,1,NAD-SFC,NoSubs
23,3,2,1,13,195.8,0.702,1.925,0.008,1315,1440,-159.1,0.8029,0.54,0.15,4.6,351,14,301.1,27.95,2,0,0,70,1010,1,NAD-SFC,NoSubs
23,3,2,1,14,189.1,0.637,1.965,0.008,1448,1230,-123.3,0.8029,0.54,0.15,4.1,356,14,302.1,28.95,2,0,0,66,1010,1,NAD-SFC,NoSubs
23,3,2,1,15,168.9,0.696,1.923,0.008,1520,1392,-180,0.8029,0.54,0.15,4.6,356,14,304.1,30.95,2,0,0,55,1010,1,NAD-SFC,NoSubs
23,3,2,1,16,134.5,0.753,1.791,0.007,1540,1565,-286.1,0.8029,0.54,0.16,5.1,348,14,304.1,30.95,2,0,0,59,1010,1,NAD-SFC,NoSubs
23,3,2,1,17,89.1,0.742,1.566,0.008,1554,1535,-413.2,0.8029,0.54,0.18,5.1,350,14,305.1,31.95,2,0,0,59,1010,1,NAD-SFC,NoSubs
23,3,2,1,18,33.9,-9,-9,-9,1559,NaN,NaN,0.8073,0.54,0.27,NaN,999,-9,304.1,NaN,2,0,0,62,1010,1,NAD,NoSubs
23,3,2,1,19,-61.4,0.677,-9,-9,-999,1338,455.9,0.8029,0.54,0.59,5.1,333,14,303.1,29.95,2,0,0,70,1010,1,NAD-SFC,NoSubs
23,3,2,1,20,-34.7,0.331,-9,-9,-999,606,94.5,0.6965,0.54,1,3.1,118,14,302.1,28.95,2,0,0,74,1010,1,NAD-SFC,NoSubs
23,3,2,1,21,-52.9,0.503,-9,-9,-999,856,217.1,0.7428,0.54,1,4.1,15,14,301.1,27.95,2,0,0,70,1010,1,NAD-SFC,NoSubs
23,3,2,1,22,-35.9,0.34,-9,-9,-999,498,99,0.7428,0.54,1,3.1,24,14,300.1,26.95,2,0,0,74,1010,1,NAD-SFC,NoSubs
23,3,2,1,23,-43.4,0.444,-9,-9,-999,709,181.4,0.8029,0.54,1,3.6,360,14,299.1,25.95,2,0,0,79,1010,4,NAD-SFC,Sub_CC
23,3,2,1,24,-44.8,0.514,-9,-9,-999,882,272.6,0.7428,0.54,1,4.1,9,14,299.1,25.95,2,0,0,89,1010,6,NAD-SFC,NoSubs
23,3,3,2,1,-39.3,0.451,-9,-9,-999,731,210.4,0.8029,0.54,1,3.6,359,14,299.1,25.95,2,0,0,89,1010,6,NAD-SFC,NoSubs
23,3,3,2,2,-32.2,0.37,-9,-9,-999,544,141.2,0.8029,0.54,1,3.1,358,14,299.1,25.95,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,3,3,2,3,-24.3,0.279,-9,-9,-999,358,80.3,0.8029,0.54,1,2.6,349,14,299.1,25.95,2,0,0,89,1010,6,NAD-SFC,NoSubs
23,3,3,2,4,-38.1,0.438,-9,-9,-999,695,198,0.7428,0.54,1,3.6,3,14,299.1,25.95,2,0,0,89,1010,6,NAD-SFC,NoSubs
23,3,3,2,5,-32.2,0.37,-9,-9,-999,543,141.2,0.8029,0.54,1,3.1,335,14,299.1,25.95,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,3,3,2,6,-38.8,0.537,-9,-9,-999,944,359.5,0.8029,0.54,1,4.1,334,14,299.1,25.95,2,0,0,94,1010,8,NAD-SFC,NoSubs
23,3,3,2,7,-20.8,0.479,-9,-9,-999,800,475.9,0.8029,0.54,0.55,3.6,319,14,298.1,24.95,2,0,0,100,1010,8,NAD-SFC,NoSubs
23,3,3,2,8,28.3,0.589,0.64,0.005,334,1083,-650,0.8029,0.54,0.25,4.1,328,14,298.1,24.95,2,0,0,100,1010,8,NAD-SFC,NoSubs
23,3,3,2,9,90,0.485,1.178,0.007,656,821,-114.1,0.8029,0.54,0.18,3.1,333,14,298.1,24.95,2,0,0,94,1010,1,NAD-SFC,NoSubs
23,3,3,2,10,134.9,0.437,1.436,0.007,792,696,-55.7,0.8029,0.54,0.16,2.6,334,14,298.1,24.95,2,0,0,100,1010,1,NAD-SFC,NoSubs
23,3,3,2,11,152.3,0.432,1.524,0.006,838,681,-47.6,0.7428,0.54,0.15,2.6,17,14,299.1,25.95,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,3,3,2,12,170,0.509,1.611,0.005,887,870,-69.7,0.8029,0.54,0.15,3.1,355,14,300.1,26.95,2,0,0,84,1010,6,NAD-SFC,NoSubs
23,3,3,2,13,175.1,0.634,1.666,0.005,953,1211,-131.2,0.8029,0.54,0.15,4.1,326,14,300.1,26.95,2,0,0,89,1010,6,NAD-SFC,NoSubs
23,3,3,2,14,169.2,0.761,1.751,0.005,1144,1588,-234.3,0.8029,0.54,0.15,5.1,336,14,301.1,27.95,2,0,0,84,1010,6,NAD-SFC,NoSubs
23,3,3,2,15,151.3,0.693,1.756,0.006,1292,1393,-197.9,0.8029,0.54,0.15,4.6,333,14,302.1,28.95,2,0,0,79,1010,6,NAD-SFC,NoSubs
23,3,3,2,16,121.3,0.685,1.675,0.006,1398,1363,-239,0.8029,0.54,0.16,4.6,333,14,302.1,28.95,2,0,0,70,1010,6,NAD-SFC,NoSubs
23,3,3,2,17,81.9,0.674,1.493,0.006,1468,1330,-337.6,0.8029,0.54,0.18,4.6,352,14,303.1,29.95,2,0,0,62,1010,6,NAD-SFC,NoSubs
23,3,3,2,18,35.3,0.462,1.135,0.006,1496,800,-251.3,0.8073,0.54,0.27,3.1,999,14,303.1,29.95,2,0,0,62,1010,3,NAD-SFC,NoSubs
23,3,3,2,19,-32.9,0.352,-9,-9,-999,514,119.6,0.7428,0.54,0.6,3.1,43,14,302.1,28.95,2,0,0,70,1010,1,NAD-SFC,NoSubs
23,3,3,2,20,-52.9,0.503,-9,-9,-999,857,217.1,0.7428,0.54,1,4.1,6,14,301.1,27.95,2,0,0,70,1010,1,NAD-SFC,NoSubs
23,3,3,2,21,-35.9,0.34,-9,-9,-999,498,99,0.7428,0.54,1,3.1,12,14,300.1,26.95,2,0,0,84,1010,1,NAD-SFC,NoSubs
23,3,3,2,22,-32.2,0.37,-9,-9,-999,539,141.2,0.8029,0.54,1,3.1,348,14,299.1,25.95,2,0,0,89,1010,6,NAD-SFC,NoSubs
23,3,3,2,23,-46.1,0.529,-9,-9,-999,923,289.1,0.8029,0.54,1,4.1,331,14,299.1,25.95,2,0,0,89,1010,6,NAD-SFC,NoSubs
23,3,3,2,24,-12.2,0.147,-9,-9,-999,385,23.3,0.8029,0.54,1,2.1,325,14,298.1,24.95,2,0,0,100,1010,6,NAD-SFC,Sub_CC
23,3,4,3,1,-2.9,0.068,-9,-9,-999,139,9.9,0.7428,0.54,1,1,30,14,298.1,24.95,2,0,0,100,1010,3,NAD-SFC,NoSubs
23,3,4,3,2,NaN,-9,-9,-9,-999,NaN,NaN,0.8029,0.54,1,2.1,335,14,298.1,NaN,2,0,0,100,1010,NaN,NAD-SFC,NoSubs
23,3,4,3,3,NaN,-9,-9,-9,-999,NaN,NaN,0.8029,0.54,1,1.5,343,14,298.1,NaN,2,0,0,100,1010,NaN,NAD-SFC,NoSubs
23,3,4,3,4,NaN,-9,-9,-9,-999,NaN,NaN,0.8705,0.54,1,1,296,14,298.1,NaN,2,0,0,100,1010,NaN,NAD-SFC,NoSubs
23,3,4,3,5,NaN,-9,-9,-9,-999,NaN,NaN,0.8705,0.54,1,2.1,278,14,297.1,NaN,2,0,0,100,1010,NaN,NAD-SFC,NoSubs
23,3,4,3,6,-54.7,0.623,-9,-9,-999,1180,398.4,0.8705,0.54,1,4.6,276,14,297.1,23.95,2,0,0,100,1010,6,NAD-SFC,NoSubs
23,3,4,3,7,-13.8,0.229,-9,-9,-999,490,78.4,0.8705,0.54,0.55,2.1,287,14,296.1,22.95,2,0,0,100,1010,6,NAD-SFC,Sub_CC
23,3,4,3,8,35.7,0.407,0.725,0.006,383,623,-170.2,0.8705,0.54,0.26,2.6,289,14,296.1,22.95,2,0,0,100,1010,6,NAD-SFC,NoSubs
23,3,4,3,9,NaN,-9,-9,-9,383,NaN,NaN,0.8705,0.54,0.18,3.1,307,14,297.1,NaN,2,0,0,100,1010,NaN,NAD-SFC,NoSubs
23,3,4,3,10,NaN,-9,-9,-9,383,NaN,NaN,0.8029,0.54,0.16,2.6,324,14,297.1,NaN,2,0,0,100,1010,NaN,NAD-SFC,NoSubs
23,3,4,3,11,NaN,-9,-9,-9,383,NaN,NaN,0.8029,0.54,0.15,2.6,330,14,298.1,NaN,2,0,0,100,1010,NaN,NAD-SFC,NoSubs
23,3,4,3,12,NaN,-9,-9,-9,383,NaN,NaN,0.8029,0.54,0.15,4.6,326,14,299.1,NaN,2,0,0,94,1010,NaN,NAD-SFC,NoSubs
23,3,4,3,13,NaN,-9,-9,-9,384,NaN,NaN,0.8029,0.54,0.15,5.1,353,14,301.1,NaN,2,0,0,79,1010,NaN,NAD-SFC,NoSubs
23,3,4,3,14,NaN,-9,-9,-9,384,NaN,NaN,0.8029,0.54,0.15,5.7,348,14,302.1,NaN,2,0,0,66,1010,NaN,NAD-SFC,NoSubs
23,3,4,3,15,NaN,-9,-9,-9,384,NaN,NaN,0.7428,0.54,0.15,5.1,3,14,303.1,NaN,2,0,0,66,1010,NaN,NAD-SFC,NoSubs
23,3,4,3,16,134.5,0.672,1.276,0.005,557,1323,-203.4,0.7428,0.54,0.16,4.6,19,14,304.1,30.95,2,0,0,62,1010,3,NAD-SFC,NoSubs
23,3,4,3,17,87.9,0.723,1.162,0.005,644,1474,-387.9,0.7428,0.54,0.18,5.1,14,14,302.1,28.95,2,0,0,74,1010,3,NAD-SFC,NoSubs
23,3,4,3,18,33.8,0.726,0.859,0.005,675,1484,-1018.1,0.8029,0.54,0.27,5.1,354,14,302.1,28.95,2,0,0,75,1010,3,NAD-SFC,NoSubs
23,3,4,3,19,-56.4,0.772,-9,-9,-999,1624,734.9,0.8029,0.54,0.61,5.7,333,14,301.1,27.95,2,0,0,84,1010,6,NAD-SFC,NoSubs
23,3,4,3,20,-59,0.679,-9,-9,-999,1356,477.8,0.8029,0.54,1,5.1,358,14,300.1,26.95,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,3,4,3,21,-24.3,0.279,-9,-9,-999,582,80.8,0.8029,0.54,1,2.6,329,14,300.1,26.95,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,3,4,3,22,-37.6,0.369,-9,-9,-999,539,120.6,0.8705,0.54,1,3.1,310,14,298.1,24.95,2,0,0,100,1010,3,NAD-SFC,NoSubs
23,3,4,3,23,-52.9,0.521,-9,-9,-999,901,240.6,0.8029,0.54,1,4.1,349,14,299.1,25.95,2,0,0,94,1010,3,NAD-SFC,NoSubs
23,3,4,3,24,-53,0.521,-9,-9,-999,901,239.6,0.8029,0.54,1,4.1,327,14,298.1,24.95,2,0,0,94,1010,3,NAD-SFC,NoSubs
23,3,5,4,1,-64,0.843,-9,-9,-999,1857,843.3,0.8029,0.54,1,6.2,340,14,298.1,24.95,2,0,0,94,1010,3,NAD-SFC,NoSubs
23,3,5,4,2,-60.8,0.597,-9,-9,-999,1182,315.5,0.8029,0.54,1,4.6,320,14,298.1,24.95,2,0,0,89,1010,3,NAD-SFC,NoSubs
23,3,5,4,3,-12.7,0.143,-9,-9,-999,570,20.8,0.7428,0.54,1,2.1,36,14,298.1,24.95,2,0,0,94,1010,3,NAD-SFC,NoSubs
23,3,5,4,4,-36.3,0.356,-9,-9,-999,510,111.5,0.8029,0.54,1,3.1,337,14,297.1,23.95,2,0,0,94,1010,3,NAD-SFC,NoSubs
23,3,5,4,5,-6.8,0.105,-9,-9,-999,179,15.4,0.8029,0.54,1,1.5,340,14,297.1,23.95,2,0,0,100,1010,3,NAD-SFC,NoSubs
